resp_id,Gender,Household.size,Holdout.Best,Holdout.Purchase,Interest,Technology_Other.people.come.to.me.for.advice.on.new.technologies.,Technology_In.general..I.am.among.the.first.in.my.circle.of.friends.to.acquire.new.technology.when.it.appears.,Technology_I.can.usually.figure.out.new.high.tech.products.and.services.without.help.from.others.,Set_id,Alternative_id,Selection_Dummy,None_option,Design.1.Machine,Design.2.Facial.expressions,Social.Interaction.1.Passive,Level.of.Autonomy.1.Passive,Level.of.Autonomy.2.Assertive,Price.199,Price.249,Price.249.Discount,Price.299,Price.val,Price.discount,User.Rating.3.8.stars,User.Rating.4.1.stars,User.Rating.4.5.stars,User.Rating.val
103,0,3,3,0,3,4,4,4,6,3,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,349,0,0,1,0,4.1
103,0,3,3,0,3,4,4,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,3,3,0,3,4,4,4,7,1,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,349,0,0,1,0,4.1
103,0,3,3,0,3,4,4,4,7,2,0,0,1,0,1,0,1,1,0,0,0,199,0,0,0,1,4.5
103,0,3,3,0,3,4,4,4,7,3,0,0,0,1,1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
103,0,3,3,0,3,4,4,4,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,3,3,0,3,4,4,4,8,1,0,0,0,1,-1,0,1,0,1,0,0,249,0,1,0,0,3.8
103,0,3,3,0,3,4,4,4,8,2,0,0,-1,-1,-1,-1,-1,1,0,0,0,199,0,-1,-1,-1,4.8
103,0,3,3,0,3,4,4,4,8,3,0,0,1,0,1,1,0,0,0,1,0,249,1,0,0,1,4.5
103,0,3,3,0,3,4,4,4,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,3,3,0,3,4,4,4,9,1,0,0,-1,-1,-1,-1,-1,0,1,0,0,249,0,0,1,0,4.1
103,0,3,3,0,3,4,4,4,9,2,0,0,0,1,1,1,0,1,0,0,0,199,0,-1,-1,-1,4.8
103,0,3,3,0,3,4,4,4,9,3,0,0,1,0,-1,0,1,0,0,0,1,299,0,1,0,0,3.8
103,0,3,3,0,3,4,4,4,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,3,3,0,3,4,4,4,10,1,0,0,-1,-1,1,1,0,0,0,0,1,299,0,1,0,0,3.8
103,0,3,3,0,3,4,4,4,10,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
103,0,3,3,0,3,4,4,4,10,3,0,0,1,0,-1,0,1,0,1,0,0,249,0,0,1,0,4.1
103,0,3,3,0,3,4,4,4,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,1,1,0,0,1,0,-1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
104,1,1,1,1,1,2,2,4,1,2,0,0,-1,-1,1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,1,3,0,0,0,1,-1,1,0,-1,-1,-1,-1,349,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,2,1,0,0,1,0,1,0,1,0,0,1,0,249,1,0,1,0,4.1
104,1,1,1,1,1,2,2,4,2,2,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,349,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,2,3,0,0,-1,-1,1,1,0,0,1,0,0,249,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,3,1,0,0,1,0,1,0,1,0,0,0,1,299,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,3,2,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,349,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,3,3,0,0,0,1,-1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
104,1,1,1,1,1,2,2,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,4,1,0,0,0,1,1,-1,-1,1,0,0,0,199,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,4,2,0,0,-1,-1,-1,1,0,0,1,0,0,249,0,0,1,0,4.1
104,1,1,1,1,1,2,2,4,4,3,0,0,1,0,1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,5,1,0,0,-1,-1,1,0,1,-1,-1,-1,-1,349,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,5,2,0,0,0,1,-1,-1,-1,0,1,0,0,249,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,5,3,0,0,1,0,1,1,0,0,0,0,1,299,0,0,1,0,4.1
104,1,1,1,1,1,2,2,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,6,1,0,0,1,0,-1,-1,-1,1,0,0,0,199,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,6,2,0,0,0,1,1,1,0,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,6,3,0,0,-1,-1,-1,0,1,0,1,0,0,249,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,7,1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,7,2,0,0,0,1,1,1,0,0,0,0,1,299,0,0,1,0,4.1
104,1,1,1,1,1,2,2,4,7,3,0,0,1,0,-1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
104,1,1,1,1,1,2,2,4,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,8,1,0,0,0,1,1,1,0,-1,-1,-1,-1,349,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,8,2,0,0,-1,-1,-1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,8,3,0,0,1,0,1,-1,-1,0,0,0,1,299,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,9,1,0,0,0,1,-1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,9,2,0,0,1,0,1,-1,-1,0,1,0,0,249,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,9,3,0,0,-1,-1,-1,1,0,0,0,1,0,249,1,0,1,0,4.1
104,1,1,1,1,1,2,2,4,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,1,1,1,2,2,4,10,1,0,0,0,1,1,1,0,1,0,0,0,199,0,0,0,1,4.5
104,1,1,1,1,1,2,2,4,10,2,0,0,1,0,-1,0,1,0,0,1,0,249,1,-1,-1,-1,4.8
104,1,1,1,1,1,2,2,4,10,3,0,0,-1,-1,1,-1,-1,0,1,0,0,249,0,1,0,0,3.8
104,1,1,1,1,1,2,2,4,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,1,1,0,0,0,1,-1,0,1,-1,-1,-1,-1,349,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,1,2,0,0,1,0,1,-1,-1,0,0,1,0,249,1,0,1,0,4.1
106,1,3,3,0,1,4,5,5,1,3,0,0,-1,-1,-1,1,0,0,1,0,0,249,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,2,1,0,0,1,0,1,1,0,0,0,1,0,249,1,0,1,0,4.1
106,1,3,3,0,1,4,5,5,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,349,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,2,3,0,0,0,1,1,0,1,1,0,0,0,199,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,3,1,0,0,0,1,1,-1,-1,0,0,1,0,249,1,0,1,0,4.1
106,1,3,3,0,1,4,5,5,3,2,0,0,1,0,-1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,3,3,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,349,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,4,1,0,0,0,1,1,-1,-1,0,1,0,0,249,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,4,2,0,0,1,0,-1,0,1,0,0,0,1,299,0,0,1,0,4.1
106,1,3,3,0,1,4,5,5,4,3,0,0,-1,-1,1,1,0,1,0,0,0,199,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,5,1,0,0,1,0,1,0,1,0,0,1,0,249,1,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,5,2,0,0,-1,-1,-1,1,0,0,0,0,1,299,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,5,3,0,0,0,1,-1,-1,-1,0,1,0,0,249,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,6,1,0,0,1,0,1,1,0,0,0,1,0,249,1,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,6,2,0,0,-1,-1,-1,0,1,1,0,0,0,199,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,6,3,0,0,0,1,1,-1,-1,0,0,0,1,299,0,0,1,0,4.1
106,1,3,3,0,1,4,5,5,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,7,1,0,0,-1,-1,1,1,0,0,1,0,0,249,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,7,2,0,0,0,1,-1,-1,-1,0,0,0,1,299,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,7,3,0,0,1,0,1,0,1,-1,-1,-1,-1,349,0,0,1,0,4.1
106,1,3,3,0,1,4,5,5,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,8,1,0,0,0,1,-1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,8,2,0,0,-1,-1,-1,-1,-1,0,0,1,0,249,1,0,1,0,4.1
106,1,3,3,0,1,4,5,5,8,3,0,0,1,0,1,1,0,1,0,0,0,199,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,9,1,0,0,0,1,1,1,0,0,0,0,1,299,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,9,2,0,0,-1,-1,-1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,9,3,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,349,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,3,3,0,1,4,5,5,10,1,0,0,0,1,1,0,1,-1,-1,-1,-1,349,0,1,0,0,3.8
106,1,3,3,0,1,4,5,5,10,2,0,0,-1,-1,1,1,0,1,0,0,0,199,0,0,0,1,4.5
106,1,3,3,0,1,4,5,5,10,3,0,0,1,0,-1,-1,-1,0,0,0,1,299,0,-1,-1,-1,4.8
106,1,3,3,0,1,4,5,5,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,1,1,0,0,0,1,1,1,0,1,0,0,0,199,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,1,2,0,0,1,0,-1,-1,-1,0,1,0,0,249,0,0,0,1,4.5
107,0,4,3,1,2,4,4,5,1,3,0,0,-1,-1,1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,2,1,1,0,-1,-1,-1,1,0,0,0,1,0,249,1,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,2,2,0,0,1,0,1,0,1,0,1,0,0,249,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,2,3,0,0,0,1,-1,-1,-1,0,0,0,1,299,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,3,1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,349,0,0,0,1,4.5
107,0,4,3,1,2,4,4,5,3,2,0,0,1,0,-1,1,0,0,0,0,1,299,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,3,3,0,0,0,1,1,0,1,0,1,0,0,249,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,4,1,0,0,0,1,-1,0,1,1,0,0,0,199,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,4,2,1,0,-1,-1,1,-1,-1,0,1,0,0,249,0,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,4,3,0,0,1,0,-1,1,0,0,0,1,0,249,1,1,0,0,3.8
107,0,4,3,1,2,4,4,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,5,1,0,0,0,1,1,-1,-1,0,0,0,1,299,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,5,2,0,0,-1,-1,-1,1,0,0,1,0,0,249,0,0,0,1,4.5
107,0,4,3,1,2,4,4,5,5,3,0,0,1,0,1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,6,1,0,0,1,0,-1,0,1,-1,-1,-1,-1,349,0,0,0,1,4.5
107,0,4,3,1,2,4,4,5,6,2,0,0,-1,-1,1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
107,0,4,3,1,2,4,4,5,6,3,0,0,0,1,-1,1,0,1,0,0,0,199,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,7,1,0,0,0,1,1,-1,-1,1,0,0,0,199,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,7,2,0,0,1,0,-1,0,1,0,1,0,0,249,0,0,0,1,4.5
107,0,4,3,1,2,4,4,5,7,3,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,349,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,8,1,0,0,0,1,1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,8,2,0,0,1,0,-1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
107,0,4,3,1,2,4,4,5,8,3,0,0,-1,-1,1,1,0,0,0,0,1,299,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,9,1,0,0,-1,-1,-1,1,0,1,0,0,0,199,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,9,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,349,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,9,3,0,0,1,0,-1,0,1,0,0,1,0,249,1,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,9,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,4,3,1,2,4,4,5,10,1,0,0,1,0,1,-1,-1,0,1,0,0,249,0,1,0,0,3.8
107,0,4,3,1,2,4,4,5,10,2,0,0,-1,-1,-1,1,0,1,0,0,0,199,0,-1,-1,-1,4.8
107,0,4,3,1,2,4,4,5,10,3,0,0,0,1,1,0,1,0,0,0,1,299,0,0,1,0,4.1
107,0,4,3,1,2,4,4,5,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,1,1,0,0,1,0,-1,-1,-1,0,0,1,0,249,1,1,0,0,3.8
108,0,3,3,1,4,4,1,5,1,2,1,0,-1,-1,1,1,0,0,1,0,0,249,0,0,0,1,4.5
108,0,3,3,1,4,4,1,5,1,3,0,0,0,1,1,0,1,0,0,0,1,299,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,2,1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,2,2,1,0,-1,-1,1,0,1,0,0,1,0,249,1,0,1,0,4.1
108,0,3,3,1,4,4,1,5,2,3,0,0,1,0,-1,1,0,0,0,0,1,299,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,3,1,0,0,1,0,1,0,1,-1,-1,-1,-1,349,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,3,2,0,0,0,1,-1,1,0,0,1,0,0,249,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,3,3,0,0,-1,-1,-1,-1,-1,1,0,0,0,199,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,4,1,1,0,-1,-1,1,-1,-1,0,0,1,0,249,1,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,4,2,0,0,0,1,-1,1,0,0,0,0,1,299,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,4,3,0,0,1,0,1,0,1,0,1,0,0,249,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,5,1,1,0,1,0,-1,1,0,0,0,1,0,249,1,0,0,1,4.5
108,0,3,3,1,4,4,1,5,5,2,0,0,-1,-1,1,-1,-1,0,0,0,1,299,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,5,3,0,0,0,1,-1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,6,1,1,0,1,0,1,1,0,1,0,0,0,199,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,6,2,0,0,-1,-1,-1,0,1,0,1,0,0,249,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,6,3,0,0,0,1,1,-1,-1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,7,1,1,0,1,0,1,1,0,-1,-1,-1,-1,349,0,0,0,1,4.5
108,0,3,3,1,4,4,1,5,7,2,0,0,-1,-1,-1,-1,-1,0,0,0,1,299,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,7,3,0,0,0,1,-1,0,1,0,1,0,0,249,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,8,1,0,0,1,0,1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,8,2,1,0,-1,-1,1,1,0,0,0,1,0,249,1,1,0,0,3.8
108,0,3,3,1,4,4,1,5,8,3,0,0,0,1,-1,-1,-1,0,1,0,0,249,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,9,1,0,0,0,1,-1,-1,-1,0,0,1,0,249,1,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,9,2,0,0,-1,-1,1,0,1,0,0,0,1,299,0,1,0,0,3.8
108,0,3,3,1,4,4,1,5,9,3,1,0,1,0,-1,1,0,1,0,0,0,199,0,0,1,0,4.1
108,0,3,3,1,4,4,1,5,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,3,3,1,4,4,1,5,10,1,0,0,-1,-1,1,0,1,0,0,1,0,249,1,1,0,0,3.8
108,0,3,3,1,4,4,1,5,10,2,1,0,0,1,-1,1,0,1,0,0,0,199,0,-1,-1,-1,4.8
108,0,3,3,1,4,4,1,5,10,3,0,0,1,0,1,-1,-1,0,0,0,1,299,0,0,0,1,4.5
108,0,3,3,1,4,4,1,5,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,1,1,0,0,-1,-1,1,1,0,-1,-1,-1,-1,349,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,1,2,1,0,0,1,-1,0,1,0,0,0,1,299,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,1,3,0,0,1,0,-1,-1,-1,0,1,0,0,249,0,0,0,1,4.5
110,1,6,3,0,4,2,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,2,1,0,0,0,1,1,0,1,0,0,1,0,249,1,1,0,0,3.8
110,1,6,3,0,4,2,1,4,2,2,1,0,1,0,-1,-1,-1,1,0,0,0,199,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,2,3,0,0,-1,-1,1,1,0,0,0,0,1,299,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,3,1,0,0,-1,-1,-1,1,0,-1,-1,-1,-1,349,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,3,2,0,0,0,1,1,-1,-1,0,0,0,1,299,0,0,0,1,4.5
110,1,6,3,0,4,2,1,4,3,3,1,0,1,0,1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,4,1,0,0,1,0,-1,0,1,1,0,0,0,199,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,4,2,0,0,-1,-1,-1,-1,-1,0,0,1,0,249,1,0,0,1,4.5
110,1,6,3,0,4,2,1,4,4,3,1,0,0,1,1,1,0,0,0,0,1,299,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,5,1,0,0,0,1,-1,0,1,0,1,0,0,249,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,5,2,0,0,-1,-1,1,-1,-1,0,0,0,1,299,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,5,3,1,0,1,0,-1,1,0,0,0,1,0,249,1,0,0,1,4.5
110,1,6,3,0,4,2,1,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,6,1,1,0,1,0,1,0,1,1,0,0,0,199,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,6,2,0,0,0,1,1,-1,-1,-1,-1,-1,-1,349,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,6,3,0,0,-1,-1,-1,1,0,0,1,0,0,249,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,7,1,0,0,-1,-1,-1,1,0,0,0,0,1,299,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,7,2,0,0,0,1,1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,7,3,0,0,1,0,-1,-1,-1,1,0,0,0,199,0,0,0,1,4.5
110,1,6,3,0,4,2,1,4,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,8,1,0,0,-1,-1,1,1,0,0,1,0,0,249,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,8,2,0,0,0,1,1,0,1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,8,3,0,0,1,0,-1,-1,-1,0,0,0,1,299,0,0,0,1,4.5
110,1,6,3,0,4,2,1,4,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,9,1,1,0,-1,-1,1,0,1,0,1,0,0,249,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,9,2,0,0,0,1,-1,1,0,-1,-1,-1,-1,349,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,9,3,0,0,1,0,-1,-1,-1,1,0,0,0,199,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,6,3,0,4,2,1,4,10,1,1,0,1,0,1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
110,1,6,3,0,4,2,1,4,10,2,0,0,0,1,-1,1,0,-1,-1,-1,-1,349,0,0,1,0,4.1
110,1,6,3,0,4,2,1,4,10,3,0,0,-1,-1,1,-1,-1,0,0,0,1,299,0,1,0,0,3.8
110,1,6,3,0,4,2,1,4,10,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1,2,0,5,3,2,4,1,1,0,0,0,1,1,1,0,0,0,1,0,249,1,0,1,0,4.1
111,0,1,2,0,5,3,2,4,1,2,0,0,-1,-1,-1,0,1,0,0,0,1,299,0,1,0,0,3.8
111,0,1,2,0,5,3,2,4,1,3,0,0,1,0,1,-1,-1,-1,-1,-1,-1,349,0,-1,-1,-1,4.8
111,0,1,2,0,5,3,2,4,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1,2,0,5,3,2,4,2,1,0,0,1,0,-1,1,0,0,0,1,0,249,1,1,0,0,3.8
111,0,1,2,0,5,3,2,4,2,2,0,0,0,1,1,-1,-1,1,0,0,0,199,0,0,0,1,4.5
111,0,1,2,0,5,3,2,4,2,3,0,0,-1,-1,-1,0,1,0,1,0,0,249,0,-1,-1,-1,4.8
111,0,1,2,0,5,3,2,4,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,1,2,0,5,3,2,4,3,1,0,0,0,1,1,0,1,0,0,0,1,299,0,0,1,0,4.1
